contact_id,account_id,geo_id,email,phone,job_title,role,lifecycle_stage,created_at,updated_at
4b425c61-c766-498b-92b1-0d39840e470b,bcd21374-dfc0-41b7-9bbb-45dbe1bd4c4d,308a661f-1cae-4c0d-a556-c6757629b1dd,user1225@example.com,+1-555-2225,Director,User,Active,2024-03-27 04:08:52,2022-11-23 16:24:07
46d09cf3-cdb5-45a5-90ee-f3fdecf26dda,393a4ea0-2b19-42e7-8307-82bd32aebf59,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,user1226@example.com,+1-555-2226,Manager,User,Lead,2022-12-08 16:46:41,2024-12-03 17:45:31
2b496e2a-ae8f-4311-a4f6-78b1b2920ab9,1d27c636-ebed-458b-89bb-fffc04defed8,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,user1227@example.com,+1-555-2227,Engineer,User,Active,2022-10-13 15:08:12,2023-10-15 07:16:19
92404c58-779c-40f7-8f5f-381e4352ba9b,d5e1697e-7c8f-4039-9ecb-183a1ebf48a7,923fe915-37eb-4281-ba65-655838745c18,user1228@example.com,+1-555-2228,Manager,Viewer,ChurnRisk,2024-03-19 17:36:33,2023-08-06 22:29:48
db784a5c-f20c-4dfb-8655-693a9c48dd86,c003413b-f1b3-4f7d-a473-91eb7601f24f,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1229@example.com,+1-555-2229,Analyst,Viewer,Lead,2022-04-16 21:48:10,2023-05-03 03:17:37
02d9aa4d-8624-4508-a5e3-cb77d35f6b51,802cf046-8bfb-4dec-9c70-a994ac9ddebd,65571c78-d8ce-46d8-8fd7-1d487c346d71,user1230@example.com,+1-555-2230,Engineer,Viewer,Active,2024-02-24 16:59:50,2024-09-11 04:31:22
4d770c4b-64c0-4716-a8e9-4a40b061f1b5,f4401336-2e84-42d7-b125-e6d1e0eb9d95,b8806616-764a-4f02-ac60-c718be6f04f9,user1231@example.com,+1-555-2231,Manager,Viewer,Lead,2022-09-05 13:45:45,2023-12-02 09:58:11
5a87fdd8-f049-4ebe-afd4-98892d053d32,8d9c7f6f-4062-4057-8ebc-16cac3ee8a41,7f3e7563-8c1f-4547-a711-9cec2caa5a90,user1232@example.com,+1-555-2232,Director,Viewer,ChurnRisk,2023-10-09 03:02:26,2022-09-08 06:22:45
f2f54d63-4061-465f-9d90-926ba23b58cd,26da2cb7-d67c-4a12-a2aa-4aba16c90ee4,b0b30ba9-1373-4d34-b2e3-4950984f2c16,user1233@example.com,+1-555-2233,Director,User,Active,2024-04-23 15:29:44,2022-10-07 07:40:11
c2c25d78-c53a-41b9-a661-a83b48ce73b0,0dd29dd3-07e0-4954-a808-4550b1b0d168,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,user1234@example.com,+1-555-2234,Engineer,Admin,Lead,2024-04-14 06:09:05,2023-04-10 02:23:35
d4101694-6e2f-4c3c-93b0-62e32a783f8a,00882056-63a7-4c23-9635-c81d5c300276,449be6aa-4bbd-4733-b7e2-79353d4d7005,user1235@example.com,+1-555-2235,Engineer,User,Active,2023-09-19 16:28:42,2022-01-16 18:03:26
b1e2a6b8-2a8c-441e-8321-a52c4b1e0d42,254bb4c1-9bd3-43ce-8ca2-9369eb5cf971,a58288c3-b609-4d9e-976f-0788fc350808,user1236@example.com,+1-555-2236,Director,Viewer,Lead,2022-05-23 19:58:43,2022-10-05 13:33:50
b3a69d03-051c-43f4-ae61-82f93022f3dd,6c8b18e7-1bfc-4a57-beb8-0ec9a3c19929,c133e573-2208-4233-91cd-3d742dfb8915,user1237@example.com,+1-555-2237,Analyst,User,Lead,2023-06-27 18:41:10,2024-10-21 18:08:44
93b7b2e3-9b26-45fa-ba32-aec6d8565365,adb0c7fa-bea3-4b3c-b88a-9d75958eb4cc,b9d9e952-3729-466a-99e4-8cb64954f439,user1238@example.com,+1-555-2238,Manager,Admin,ChurnRisk,2022-12-10 14:51:43,2024-05-31 06:14:51
12018bda-41b3-4444-9b6d-64b58efaba58,b0a048c3-c643-48ae-8081-809ec20e32b3,cd925617-c58a-49c7-83d5-41cb7915836a,user1239@example.com,+1-555-2239,Director,Viewer,ChurnRisk,2022-11-28 10:24:23,2024-09-07 13:20:28
5de663cb-6c00-433e-8ab6-9f8ac771fa75,8dc29976-616b-4f40-8b6d-3136b91b94e6,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,user1240@example.com,+1-555-2240,Manager,User,Active,2024-10-27 10:54:06,2024-07-31 09:43:56
fa0c80bc-b1bd-4dd3-8bdf-1a849afb3832,25d36069-4a2d-43bc-9a1d-83bdde773213,6465de2a-d171-47cf-8c70-c744338b243d,user1241@example.com,+1-555-2241,Manager,User,Active,2023-05-31 13:30:51,2022-02-18 20:33:31
5bb7930d-3c29-481e-87a3-4e6f82dea7bd,bdace94f-f421-4e10-a30a-438f0acaae48,c68acfda-6db5-405f-ab3d-9e54547cc5df,user1242@example.com,+1-555-2242,Manager,Admin,Lead,2023-05-30 07:03:18,2022-07-02 01:47:55
ea12728e-9cb0-42e9-a79d-bb990ad8591d,f3db9a00-224e-4f6e-bb2a-eb2c226d255d,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,user1243@example.com,+1-555-2243,Manager,Viewer,ChurnRisk,2023-07-15 11:31:04,2023-06-17 12:53:59
ce621590-338f-4f37-b986-cd44cef9da2f,3023230f-0eef-4dc2-a24b-dab4857cc5df,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,user1244@example.com,+1-555-2244,Analyst,Viewer,ChurnRisk,2023-04-02 01:14:43,2023-06-23 17:02:03
0d262b65-a083-40fe-bebd-7f8377262f33,82070d9a-0c65-4c57-ad7c-a0147e18a9d3,eab23103-61b8-42e6-b8e4-27bdae31cde6,user1245@example.com,+1-555-2245,Analyst,Admin,Lead,2022-12-06 08:13:49,2024-01-22 17:30:33
2abcdde4-a7fd-4acc-9e3b-bc9536c26f1a,f8fc7a7a-9668-42b3-acd6-a1ae3b013ede,c68acfda-6db5-405f-ab3d-9e54547cc5df,user1246@example.com,+1-555-2246,Analyst,Admin,ChurnRisk,2024-08-18 11:10:17,2024-08-11 19:45:55
0fae5f6a-dce4-4f25-a4e3-0080afa0cbb8,fc0082a7-0877-4c99-9887-b40ac41298ae,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,user1247@example.com,+1-555-2247,Director,Admin,ChurnRisk,2024-04-04 02:25:56,2024-07-21 01:21:19
b6806f44-fb8e-4006-b412-f43df9f65c9c,2bb3efe0-513d-4834-a531-d1892db31404,6465de2a-d171-47cf-8c70-c744338b243d,user1248@example.com,+1-555-2248,Director,Admin,Lead,2024-01-08 15:57:32,2024-04-28 22:21:16
716761d7-7f0d-4170-8213-cd66b604cba7,eac97bb4-0241-4610-b4e8-3d498d6b8683,f97e321b-ac65-4057-a901-09668427a33d,user1249@example.com,+1-555-2249,Director,Viewer,Active,2024-05-22 00:04:25,2022-01-08 18:57:22
0fba395a-5ebd-44bc-b148-e3b608da8fc4,85da81fb-7d52-46a4-a85d-56fc301b809f,23b7c8fc-6b85-4bf8-9e48-748d5f296586,user1250@example.com,+1-555-2250,Analyst,Viewer,Active,2024-10-05 15:39:46,2022-09-04 01:08:33
e545b4d2-255b-418d-a807-a052514ab2c0,1b2851a9-095b-4d50-9934-09df4c899d0e,9b32730c-197d-4128-9e8f-a9c485970207,user1251@example.com,+1-555-2251,Manager,User,Active,2022-01-14 16:13:32,2024-03-21 12:11:45
e80a5e37-948a-41d9-9bca-491da2b8981a,14c61d8d-958c-4a56-b984-21cc7e5518ff,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,user1252@example.com,+1-555-2252,Analyst,User,Lead,2022-06-28 05:08:39,2023-01-31 08:29:08
25197e56-87b3-4ce1-97d2-c0b0e64ea1ed,a2ef06a8-31dc-4cc5-8097-9c3e2a1ac9da,23b7c8fc-6b85-4bf8-9e48-748d5f296586,user1253@example.com,+1-555-2253,Director,User,Active,2024-11-05 03:50:01,2022-07-08 21:20:18
94ec2687-4ada-480a-b7ad-a181ad0d0baf,bd41fbab-86da-41a3-9669-9cfa48b109bb,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,user1254@example.com,+1-555-2254,Engineer,Viewer,Lead,2023-06-22 12:05:12,2022-10-27 13:47:32
b6f900b3-eb9f-4f4d-9650-161900a19d59,c9fec752-ed8e-4c05-94eb-3c3590f1f62e,81f8b9ca-8346-463f-b3ae-e601e1966c97,user1255@example.com,+1-555-2255,Director,Viewer,Lead,2023-11-24 07:40:45,2024-07-30 13:26:51
1d63e6da-0a76-424d-ae2c-ff427c2c88f5,f1aa3576-8b86-4b12-b54a-536e71248196,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,user1256@example.com,+1-555-2256,Manager,Viewer,ChurnRisk,2023-01-09 08:49:05,2022-02-15 21:53:57
63162f61-1c4b-414b-83ac-b2a4dc4bcb84,69a6658b-69fe-4d6a-bc84-dfb6b9da1f0e,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,user1257@example.com,+1-555-2257,Analyst,User,ChurnRisk,2024-09-24 17:21:02,2024-04-12 13:49:12
7b2738a3-0d05-4537-a61a-71ee0d00a081,98ff8fb0-d4cb-4530-acae-50d8aacc8d24,6220054f-7c0d-4f92-8962-9682f69b589b,user1258@example.com,+1-555-2258,Engineer,Admin,Active,2024-08-11 08:26:06,2022-02-05 18:55:31
307546d8-624a-454a-bbc7-b53efbb8c848,5cda723d-0c49-442b-9a6a-a8697665ad2a,c68acfda-6db5-405f-ab3d-9e54547cc5df,user1259@example.com,+1-555-2259,Engineer,Admin,Lead,2024-08-22 21:28:05,2024-03-15 16:15:01
76a8beaa-2fa2-49aa-8d96-3c8414b373c2,ce76f493-dd36-499c-b337-4fc1f0fb49c3,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,user1260@example.com,+1-555-2260,Manager,Admin,Active,2023-01-14 18:32:07,2024-03-05 23:13:33
17674d7d-c075-4c9b-8d8c-4a6d26722318,5dcad9b0-a441-4a51-ad0b-8905aa8b1022,32169ff7-ea26-43ca-9b8f-62b10788f98a,user1261@example.com,+1-555-2261,Analyst,Admin,Active,2022-03-03 22:43:53,2022-08-25 15:52:16
b2109b5a-e4d5-4865-891b-acf3374cab41,2d7cad45-4570-4562-be33-b6c97c00e9c4,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,user1262@example.com,+1-555-2262,Engineer,Admin,ChurnRisk,2024-11-26 07:21:32,2022-12-03 00:29:30
8b17c5ed-1301-4723-a7f5-d6fd6afd95af,00b5e4a3-805e-428d-a8bb-7dcde62e3bd0,23b7c8fc-6b85-4bf8-9e48-748d5f296586,user1263@example.com,+1-555-2263,Director,Viewer,Active,2023-05-14 13:23:56,2023-07-21 20:06:33
09cfdd01-556c-4769-82e3-825093e869c4,83676af8-e26f-41ad-aa08-098427e7ce2e,cd925617-c58a-49c7-83d5-41cb7915836a,user1264@example.com,+1-555-2264,Manager,User,Active,2023-08-16 10:36:04,2022-06-28 07:37:25
0d4bc189-b948-4569-8f01-8d76178e1735,a88f827c-de51-4500-b89b-960aff6d35e9,cd925617-c58a-49c7-83d5-41cb7915836a,user1265@example.com,+1-555-2265,Engineer,Admin,ChurnRisk,2022-06-26 02:53:24,2022-12-04 00:46:21
26233c2f-79c2-4cfd-9ba8-9bf18f61a294,b503dcd0-99ea-4ada-89ac-c98ed7e0f702,92281d5b-28df-4ff1-9663-dc6f0896606d,user1266@example.com,+1-555-2266,Manager,Admin,Active,2023-08-23 10:29:51,2022-02-15 19:45:03
644b766a-0676-40fb-bea6-9955408ecfbc,97dcc729-882c-4147-9953-c708c77ea631,23b7c8fc-6b85-4bf8-9e48-748d5f296586,user1267@example.com,+1-555-2267,Analyst,Admin,Active,2023-02-03 14:23:21,2023-05-24 19:33:58
f46dd9d6-0b22-4b13-aaad-c5abc313e9d4,57c28928-d476-42fb-8374-94a57f419f1a,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1268@example.com,+1-555-2268,Analyst,Viewer,Lead,2024-04-19 05:30:24,2022-08-04 06:04:42
60e3ae17-4af1-44ce-bb98-2aedcf12b197,ba2154ff-cc22-427c-aad8-e8e5076c45c5,713b4916-11b7-44e2-adb2-6f39959206ae,user1269@example.com,+1-555-2269,Analyst,Admin,Active,2023-03-16 08:37:45,2022-12-08 09:17:17
b585ed98-2185-41f1-874c-d12ca5acbe72,a5b899ba-09a1-4c0f-aca1-35c3d0b49672,eab23103-61b8-42e6-b8e4-27bdae31cde6,user1270@example.com,+1-555-2270,Director,User,ChurnRisk,2022-02-08 09:05:46,2022-05-10 14:58:17
7f39c14e-aff3-40f6-bd52-3eaee0504f02,70a55690-db55-45ff-98c3-f01b0e7a2d27,eab23103-61b8-42e6-b8e4-27bdae31cde6,user1271@example.com,+1-555-2271,Engineer,Viewer,ChurnRisk,2024-03-13 22:13:44,2024-12-10 08:46:51
7515bafa-4771-4c99-bfa6-3b332f5816ae,1668ab59-3719-4f12-aadd-bb2405d1b45e,f556ace5-b699-4fcf-a271-5d9f7351ad1f,user1272@example.com,+1-555-2272,Analyst,Viewer,Lead,2023-08-06 11:26:56,2022-07-16 15:15:13
74949c30-b869-496b-a454-a053080c8807,69df6d8e-ac29-4ab0-a487-b082520bf7c5,7f3e7563-8c1f-4547-a711-9cec2caa5a90,user1273@example.com,+1-555-2273,Director,Viewer,ChurnRisk,2024-03-09 22:49:53,2023-02-20 16:29:53
d42f94e8-dd7c-4b8e-8f98-948de26de6fe,09c306f9-3abf-477f-8b6d-b5783a421e2a,b8806616-764a-4f02-ac60-c718be6f04f9,user1274@example.com,+1-555-2274,Analyst,Admin,ChurnRisk,2024-03-01 07:02:15,2023-03-02 03:01:33
75d51c96-0ae4-41bd-8599-b6870078ed2c,554f37c9-d87e-47e3-a522-c51f03b0d0c8,9b32730c-197d-4128-9e8f-a9c485970207,user1275@example.com,+1-555-2275,Analyst,Admin,ChurnRisk,2023-11-24 03:33:54,2024-01-19 02:24:45
dd76cb96-8630-4d9f-9603-713f57a2db8b,e61dce74-1c81-4a2d-add3-725f01a984b6,6465de2a-d171-47cf-8c70-c744338b243d,user1276@example.com,+1-555-2276,Engineer,Admin,Active,2024-01-27 05:23:42,2022-11-06 12:06:48
c1c38cd4-6763-48fe-ab29-4f26e6736523,3486b129-5754-4c6b-ba54-5c5185e9200b,a58288c3-b609-4d9e-976f-0788fc350808,user1277@example.com,+1-555-2277,Director,Admin,Lead,2022-03-10 02:54:30,2022-05-23 20:53:03
3f7a9817-3602-43ac-9fc8-2f7e0261ab72,bf67508c-0a23-4681-890b-88bb534143d5,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,user1278@example.com,+1-555-2278,Analyst,User,Lead,2023-04-06 11:51:33,2023-06-26 11:00:42
99a61c6b-71f1-46d3-a552-c72ae0ce6cb0,3993e7ba-97ef-4ef3-85c9-39f4eeee47fb,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,user1279@example.com,+1-555-2279,Director,Viewer,Lead,2024-10-09 02:43:54,2024-05-06 17:18:09
5cca982e-1906-4058-a0dc-c393b06f1379,19f213fb-3fb6-42f7-a51f-56364a6c6d35,a58288c3-b609-4d9e-976f-0788fc350808,user1280@example.com,+1-555-2280,Director,Admin,Lead,2022-10-27 01:22:55,2024-10-09 17:30:29
896450b5-6649-47aa-be23-9a37d2803003,599e3522-c096-42b9-a2b7-39c0adb50357,b9d9e952-3729-466a-99e4-8cb64954f439,user1281@example.com,+1-555-2281,Analyst,User,ChurnRisk,2023-05-13 14:07:30,2023-04-03 05:04:39
32375ad9-cc8f-4de1-9391-e00937c64e3f,62b35e80-2da2-4b9a-af5c-d994cf922985,874057f3-6a95-453d-8573-c217459f7c51,user1282@example.com,+1-555-2282,Analyst,Viewer,Active,2024-03-09 07:22:59,2023-12-27 12:39:10
18bfb9ba-baa7-4510-96e6-deae7fe7e050,fb01f977-3559-44e1-92aa-15f2f34708d1,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,user1283@example.com,+1-555-2283,Manager,Viewer,ChurnRisk,2022-05-08 22:03:38,2024-02-10 04:49:38
a032a1e2-21d0-4d0b-843c-408e5151f7c3,2c56af14-1708-4454-86ae-6340948cf71c,c68acfda-6db5-405f-ab3d-9e54547cc5df,user1284@example.com,+1-555-2284,Engineer,Viewer,ChurnRisk,2022-05-30 01:30:54,2023-11-09 09:34:09
8a9156cd-6137-4cd8-815b-dd5a1cf864e5,65f06295-d8c8-487b-9690-157d27276c75,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,user1285@example.com,+1-555-2285,Analyst,Admin,ChurnRisk,2022-09-18 00:55:50,2024-03-07 09:13:16
db1b0edd-35b5-44be-b8c3-836903e85ad8,25c776d6-739e-480c-9948-2a7aafea34d6,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,user1286@example.com,+1-555-2286,Manager,Viewer,ChurnRisk,2024-04-15 17:09:19,2023-09-14 06:55:26
c45a3c1e-07b2-4d43-a548-14c0de316b40,f5ca678b-629e-4f22-8c9c-fc9d954de9eb,a17c8e52-56cb-417f-9033-d0526bc2a589,user1287@example.com,+1-555-2287,Engineer,Admin,Lead,2024-04-08 07:21:14,2022-10-27 21:35:01
be57a0ed-6bcf-478e-8235-c05c16ff1373,89ff92f9-9fb7-401c-8696-43efe8ea3578,cd925617-c58a-49c7-83d5-41cb7915836a,user1288@example.com,+1-555-2288,Analyst,User,Lead,2022-01-12 09:18:14,2023-01-24 12:08:54
4361fd33-fa63-4d37-ab9e-a080aa416a22,a871387f-3ff2-44dd-a42c-bf8833d4987e,c133e573-2208-4233-91cd-3d742dfb8915,user1289@example.com,+1-555-2289,Director,Viewer,Active,2024-08-31 21:45:33,2022-09-26 16:23:53
6929413d-9ace-4a97-879b-8f0e402439d8,f603179b-9b33-4b07-9716-3b0d966fde5b,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,user1290@example.com,+1-555-2290,Engineer,User,ChurnRisk,2022-04-12 16:57:59,2022-11-04 09:22:06
22c6e67b-0849-4434-97bb-6fc05a896299,25259b45-43b4-413e-b2d1-930bb2191aa8,e64f2851-29a8-4c7e-83c0-58a984a05efd,user1291@example.com,+1-555-2291,Director,Admin,Lead,2022-11-24 10:30:10,2024-12-03 07:21:30
cf9af9ae-b388-4982-ad08-5373253efe3f,e4cfc50f-4ee3-40c1-9ef3-a5919135e621,32169ff7-ea26-43ca-9b8f-62b10788f98a,user1292@example.com,+1-555-2292,Manager,Admin,Active,2024-11-07 07:54:17,2023-03-13 15:31:29
983ec8e8-a25b-4d49-bc50-fa59b77e080e,4a30e7a1-c630-476f-93f4-09f20e8fb91f,a58288c3-b609-4d9e-976f-0788fc350808,user1293@example.com,+1-555-2293,Analyst,Admin,ChurnRisk,2024-09-04 22:00:03,2023-09-03 05:36:43
ccbbcfcc-4120-4c49-875e-00542890d2c4,e97572f4-3daa-40c7-bdb2-c0be06c206e6,a58288c3-b609-4d9e-976f-0788fc350808,user1294@example.com,+1-555-2294,Manager,Viewer,ChurnRisk,2022-11-28 03:44:41,2022-06-09 20:11:19
30e538e4-bbf9-46b8-9239-ff84b5d06d36,4c8b9835-c260-4706-8d39-1f3db31ef2f1,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1295@example.com,+1-555-2295,Analyst,Viewer,Lead,2024-11-30 17:45:26,2024-06-25 15:59:02
ff9596cc-bae4-4a54-a564-8faa12941da5,0c146164-aea3-493e-8ff4-0aeec3316323,a58288c3-b609-4d9e-976f-0788fc350808,user1296@example.com,+1-555-2296,Analyst,User,ChurnRisk,2023-10-21 23:40:28,2024-07-01 18:31:43
6b279897-dc7f-46f1-afc2-b2fe84a311be,197b9734-45a7-4ce9-acd2-70c4d9ac7e07,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,user1297@example.com,+1-555-2297,Director,Admin,ChurnRisk,2022-06-11 10:40:20,2023-04-30 00:44:08
1d59b146-3dae-4ec9-9192-051008199095,18576e66-f8a3-4745-8bd3-937eb75f2abd,a58288c3-b609-4d9e-976f-0788fc350808,user1298@example.com,+1-555-2298,Manager,User,Lead,2022-11-16 08:33:42,2022-09-15 07:59:44
efe57f54-5a57-455c-9c26-dcbef01ce8ed,957e5636-6d6a-4246-8d23-94df067e5135,5050f307-f787-4047-8d37-2cedc48c3557,user1299@example.com,+1-555-2299,Director,Admin,Active,2024-04-15 08:55:48,2022-11-16 17:57:56
0979b502-bd7a-447d-af2d-b03c1e43d270,93e4be04-b87b-4840-a26d-c1b29433a276,23b7c8fc-6b85-4bf8-9e48-748d5f296586,user1300@example.com,+1-555-2300,Director,Admin,Active,2024-12-27 16:09:10,2024-01-28 19:41:14
b3b791ff-c703-4161-af55-49e230bd878f,efd546d6-0b13-4901-a234-36e4814bff9c,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,user1301@example.com,+1-555-2301,Director,User,Lead,2023-11-08 02:50:23,2023-11-05 08:59:42
0466ced3-5620-445a-ae42-2c7312e3f0af,a826bee2-9e29-44b2-a6d3-b6ee3c7a3961,92281d5b-28df-4ff1-9663-dc6f0896606d,user1302@example.com,+1-555-2302,Manager,Admin,Lead,2024-10-01 09:32:49,2023-11-25 01:57:57
37aca922-3bc9-49c9-b617-316f5aa33ab0,b51924f0-5609-4f21-8e9b-d3e505b2bc36,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,user1303@example.com,+1-555-2303,Analyst,User,Active,2022-04-23 00:50:48,2023-10-21 06:04:20
4d0140f7-9119-4235-9483-1652a75340cf,827129c9-b6fb-4cc5-bb70-209d177c701d,cd925617-c58a-49c7-83d5-41cb7915836a,user1304@example.com,+1-555-2304,Analyst,Viewer,Active,2024-12-01 17:33:25,2024-07-15 08:47:08
249b371f-7aa3-41a2-8c59-53856ced8527,09e081e9-f0cf-4cfd-bc9d-11a20dffc7ab,eab23103-61b8-42e6-b8e4-27bdae31cde6,user1305@example.com,+1-555-2305,Manager,User,Lead,2022-08-27 20:23:10,2023-02-27 00:44:16
e022b352-3f79-4363-8008-a669f4c2b194,e9918000-d8d8-493e-b080-b487ba8216bc,6220054f-7c0d-4f92-8962-9682f69b589b,user1306@example.com,+1-555-2306,Analyst,User,Lead,2022-02-06 21:34:26,2023-05-11 03:48:44
8ea1e356-17f9-4d44-b31e-d5f1dcbb87e6,599fabbf-fae5-4f2b-8746-830fc28ade3d,cd925617-c58a-49c7-83d5-41cb7915836a,user1307@example.com,+1-555-2307,Manager,Admin,Lead,2023-12-15 09:09:27,2024-08-25 15:48:14
05283269-df52-42f4-b8dc-994699e0534b,5c377563-dc16-47f6-b6f4-53344833fac0,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,user1308@example.com,+1-555-2308,Manager,User,ChurnRisk,2023-05-31 07:14:44,2022-06-17 02:05:39
c99db436-5fc1-43c0-b875-94eb9d8676b4,a487f561-159e-424e-892a-1532c86ab8ab,b9d9e952-3729-466a-99e4-8cb64954f439,user1309@example.com,+1-555-2309,Analyst,Viewer,Lead,2022-02-28 20:30:15,2024-08-01 09:37:22
c4417d13-a0c6-4b40-a29e-002d791ccc37,58a12b99-da4d-43ea-9c46-7104d472df21,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,user1310@example.com,+1-555-2310,Engineer,Viewer,ChurnRisk,2022-05-16 23:00:56,2023-08-19 00:59:03
c2457c80-3df4-48f9-9905-df491c20a765,5a8a619d-0b36-4160-a15d-a351b23e036b,ca6a3dd3-f966-452a-80ca-0cc1486d9554,user1311@example.com,+1-555-2311,Director,Viewer,Active,2022-04-24 18:53:04,2023-10-29 21:56:52
6cc45a65-96e6-4c79-a433-ac8f0d76fbc4,0e21fb6f-629b-4eed-88d0-bab1601ace64,f556ace5-b699-4fcf-a271-5d9f7351ad1f,user1312@example.com,+1-555-2312,Manager,Viewer,Active,2022-03-26 07:15:37,2022-11-07 06:07:48
bdd32a78-a328-43e3-b3bf-220420e0d588,14af8d60-1677-4a89-ac05-887392702b4d,e64f2851-29a8-4c7e-83c0-58a984a05efd,user1313@example.com,+1-555-2313,Manager,User,Lead,2022-10-04 12:01:43,2024-05-31 00:35:15
afcca2d2-594a-4c72-b76f-26ac8fd360b8,5d6c6551-9f2f-45ec-8671-f14097fa6f1a,cd925617-c58a-49c7-83d5-41cb7915836a,user1314@example.com,+1-555-2314,Engineer,Viewer,Lead,2023-01-27 07:48:39,2023-07-03 05:38:37
01755e0a-2a67-4048-a0ac-208d11565a06,a6a143cd-6187-49d9-88fa-2167de41b3b8,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,user1315@example.com,+1-555-2315,Manager,User,Active,2024-05-16 22:53:14,2023-08-04 22:15:26
8884d418-e4c0-4373-8b39-848fdbdc5bb2,a826bee2-9e29-44b2-a6d3-b6ee3c7a3961,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,user1316@example.com,+1-555-2316,Manager,User,Active,2022-04-20 10:16:17,2024-09-09 20:42:30
fe0c4f5c-f76b-42db-9f80-f6c3c3f6c2a4,3137a1fe-9807-46a0-8428-db166b5175d4,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,user1317@example.com,+1-555-2317,Analyst,Admin,Active,2024-06-12 04:08:52,2022-04-10 20:01:10
f1614692-1be2-4154-9b90-3ed849f46ab0,161ed3a8-dfe4-4ae9-8c18-36f7d806ad4c,449be6aa-4bbd-4733-b7e2-79353d4d7005,user1318@example.com,+1-555-2318,Analyst,User,Active,2022-12-20 15:14:39,2023-11-30 02:58:21
90396fe7-83e5-4a7d-846a-db79298a3d96,65030ae5-1e9b-44c2-bf74-26adc0b58b41,fda10fd5-4541-4e82-a935-3502434627b7,user1319@example.com,+1-555-2319,Engineer,User,Lead,2023-02-06 19:05:41,2022-09-17 19:29:47
d89dcbd1-1d84-4687-b999-04f83f6b9f92,47e0cc44-68b1-4949-a595-30095f125ee7,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1320@example.com,+1-555-2320,Manager,Admin,ChurnRisk,2023-09-26 05:39:05,2022-02-22 10:39:51
1525c801-2fd4-473c-8322-a844abd6977d,00473107-2980-4bd7-b95d-95161b2f1542,eab23103-61b8-42e6-b8e4-27bdae31cde6,user1321@example.com,+1-555-2321,Director,Viewer,Active,2023-08-26 18:54:14,2024-03-05 08:45:49
58d4efca-281b-439a-99d0-af341f6d0f3b,fd2eab24-e98f-4f19-86fd-3223d819fbc0,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,user1322@example.com,+1-555-2322,Analyst,Viewer,Active,2023-12-02 19:11:01,2023-01-29 02:53:49
b65ad3a5-efdb-4cef-ac24-ba32c0640598,f9ad41ad-2189-4459-98ef-ee0404d646ae,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1323@example.com,+1-555-2323,Director,User,ChurnRisk,2024-09-06 00:12:09,2024-06-30 16:04:16
dcb89904-2516-4c64-863d-e634caf25355,a8975e05-df66-4370-8c75-b1be6fadfdef,ce373f7b-ea9d-41e8-85b7-a385636a93e7,user1324@example.com,+1-555-2324,Director,Admin,Lead,2023-09-21 06:54:54,2023-09-29 14:45:34
be690064-6273-47a9-a277-fe5a03a8b3bc,fd5166db-b292-4e47-841f-63286cafad16,ca6a3dd3-f966-452a-80ca-0cc1486d9554,user1325@example.com,+1-555-2325,Engineer,User,ChurnRisk,2023-11-04 16:20:36,2023-04-01 21:29:12
3dba4ce1-ed98-4446-937e-14a5b307597a,b112b78e-0884-4134-a563-67afeab23d5b,65571c78-d8ce-46d8-8fd7-1d487c346d71,user1326@example.com,+1-555-2326,Engineer,User,Lead,2023-05-07 12:24:19,2024-07-27 02:21:22
