lead_id,geo_id,email,source,utm_campaign,utm_medium,created_at,updated_at,is_converted,converted_account_id
89cd184b-8a28-4094-b2a2-257cad83d266,b0b30ba9-1373-4d34-b2e3-4950984f2c16,lead957@example.com,LinkedIn,spring,organic,2023-08-28 19:40:20,2023-09-08 05:03:22,1,7c0ba2a9-885a-4246-b6cb-56fce23df5dd
51c8b6b5-3857-44c1-b23b-99eab50bb1e9,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,lead958@example.com,Cold Email,spring,organic,2022-05-29 01:19:55,2022-10-20 21:43:48,0,b79a4f41-1b46-476e-9c13-2f7818f2e40d
0ef4f546-62a2-4f52-9d56-fc07c8224932,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead959@example.com,LinkedIn,spring,cpc,2023-12-19 05:54:46,2022-05-30 16:36:17,0,6ac56241-1ff1-4326-b81a-559f964be15e
e64e3716-09b1-4d92-9a26-c9d7eb826434,874057f3-6a95-453d-8573-c217459f7c51,lead960@example.com,LinkedIn,fall,cpc,2024-02-17 18:50:02,2022-01-06 23:29:43,0,58bdf95c-fc00-46c2-a6e4-769f7c5867bc
7bf4367a-ce46-4d97-90f5-0a6825098b90,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,lead961@example.com,Referral,fall,cpc,2023-09-25 13:25:22,2023-05-15 20:17:11,0,58747cc1-0876-403b-8769-999d43ccbc4b
616cc3d6-6009-42d4-8b55-e7b5db4d4d79,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead962@example.com,Referral,fall,cpc,2024-05-08 08:33:01,2024-09-08 11:31:15,0,0435ed02-74f8-4bb7-b34a-7beac7684203
22bc5195-1b86-4b6b-b1db-635a3b3d959f,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead963@example.com,Cold Email,spring,email,2024-03-25 17:48:38,2022-03-14 02:24:41,0,2e69c584-3969-42e7-b9f4-0ce20bc4632a
ed4471b2-5bf4-4289-8060-95003c1a35ec,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead964@example.com,Google Ads,summer,email,2022-01-14 00:30:06,2023-05-23 09:55:37,0,85de18e5-a15d-4656-9d11-d76b9c8a7916
06a54d76-ca02-4de4-9493-dcdf9672fd27,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead965@example.com,Cold Email,summer,organic,2022-01-17 13:52:43,2022-10-06 18:46:11,0,ce4c0984-2ec7-4990-985f-bb686499e1a6
f1356c40-6bac-4bd0-9db9-4d7b50286ca4,f556ace5-b699-4fcf-a271-5d9f7351ad1f,lead966@example.com,Google Ads,spring,email,2022-10-15 02:55:03,2023-02-24 16:01:34,1,5aba709d-cf38-4c61-b16f-e32d8f0c5986
23bdd63c-c032-4b70-a3f9-24ea86c3cc2a,b9d9e952-3729-466a-99e4-8cb64954f439,lead967@example.com,Referral,fall,organic,2022-11-21 05:01:56,2023-01-15 11:06:44,1,f9013410-7639-4a52-b77d-aff9ae1d02e5
9e541d08-185a-47b2-9dd2-57c04b34aa96,923fe915-37eb-4281-ba65-655838745c18,lead968@example.com,Google Ads,summer,cpc,2022-02-11 06:34:25,2024-04-02 11:42:19,0,b37bd244-c073-49a3-8c4e-075c8f77faa1
58dfab6e-bb14-4165-8316-2fdb270c42c7,308a661f-1cae-4c0d-a556-c6757629b1dd,lead969@example.com,LinkedIn,spring,organic,2022-02-15 16:02:42,2022-12-31 23:19:17,0,bfa8587f-e20f-4553-9a62-7ed3ce3ce210
13d0d69d-5c93-4b47-93d0-0c6cc58cadf6,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead970@example.com,LinkedIn,fall,organic,2024-06-29 11:01:46,2024-05-04 03:16:17,0,86df0835-97f1-4ede-9641-f62c1bf8891a
52bfc4ba-4934-4116-8b6d-b3998dc442af,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,lead971@example.com,Referral,fall,email,2022-06-15 19:46:17,2022-01-03 23:14:49,0,f124e77d-cd18-4a0e-910d-a534fc1526f5
f6c9c97d-7801-485f-bbe3-0fbb1840e8e6,a17c8e52-56cb-417f-9033-d0526bc2a589,lead972@example.com,Cold Email,fall,organic,2023-06-04 18:21:45,2023-07-06 21:43:33,0,83683131-14a5-4599-a3e3-92c9c6618770
4927edbd-c017-4c36-b3bc-66f8840472ad,9b32730c-197d-4128-9e8f-a9c485970207,lead973@example.com,Google Ads,fall,cpc,2023-10-07 17:10:02,2024-05-09 06:57:13,0,99788d03-54ad-408e-9a1e-ec7e209a3f88
5e02ebb3-fbb9-4d8b-8986-5b7581ae9e8f,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead974@example.com,Cold Email,fall,cpc,2022-06-24 00:12:28,2024-12-06 11:58:29,0,6aab7551-c912-434b-afb1-553aa04e269b
debba130-a9f0-4a42-aac2-f059a23b9071,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead975@example.com,Google Ads,fall,cpc,2024-05-03 23:48:32,2022-09-09 09:47:18,0,9279ebd0-7d09-475a-8892-217ab93b4699
80c92f22-3482-4bef-92db-324857aab81e,cd925617-c58a-49c7-83d5-41cb7915836a,lead976@example.com,Referral,fall,cpc,2022-07-18 16:43:08,2023-10-12 05:33:14,0,18a9b18d-0b23-408d-89b5-fc6bf52fc3e0
1386dc25-833c-46e0-b4aa-347a74b5fc0f,6220054f-7c0d-4f92-8962-9682f69b589b,lead977@example.com,LinkedIn,fall,email,2024-07-16 17:06:19,2024-08-14 20:04:24,0,461f8e4d-11b8-4e65-b4c7-e8516e24b9ca
4b430101-b996-479a-9bf8-1b0b0ca801d0,a58288c3-b609-4d9e-976f-0788fc350808,lead978@example.com,LinkedIn,fall,organic,2024-03-24 19:16:46,2022-09-23 12:12:49,0,a05d63b0-66af-4bdb-93f8-53bef168e8d2
3950ed73-c7d6-4d0f-a7ff-5dbc26be57db,923fe915-37eb-4281-ba65-655838745c18,lead979@example.com,Google Ads,fall,organic,2022-01-21 09:09:23,2024-10-22 06:00:54,0,50e67425-8807-4762-aad3-a6a2d1607720
93ffe28e-91bd-471d-a5b2-378b0234ae84,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead980@example.com,Cold Email,spring,organic,2023-01-15 15:21:51,2024-05-27 00:08:41,0,a6f0da1b-d9bf-4f53-877f-843b6be1cf4c
726ade0f-9476-4a78-8952-35addda3ef75,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead981@example.com,Referral,summer,organic,2024-12-05 09:17:20,2024-08-07 21:03:23,1,67cc7ab0-b6fe-4d05-b8e5-6d2d869043aa
c087b2e7-d95b-46d7-9862-8306e22c9568,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,lead982@example.com,Referral,spring,cpc,2023-08-10 02:25:57,2022-04-08 00:13:17,0,f3ef1f14-d3ba-4c35-8632-11a444d08075
d9c07ce4-ffde-4684-b168-c6a2c4cc780c,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,lead983@example.com,Cold Email,summer,email,2023-06-03 14:54:11,2022-04-03 15:35:19,0,44d8fc11-178f-457f-b505-d3f47229f4b3
c0246174-c050-401f-ad39-5ab94602a0bc,a58288c3-b609-4d9e-976f-0788fc350808,lead984@example.com,LinkedIn,spring,organic,2024-01-04 15:36:50,2023-12-02 18:17:47,1,5551c8ea-9666-426a-bca7-554142aa2264
9ecc8ed0-f9af-42ff-afce-f338f4e8c488,fda10fd5-4541-4e82-a935-3502434627b7,lead985@example.com,Cold Email,summer,organic,2024-09-16 06:52:16,2023-09-11 10:31:34,0,6e1f459a-e3e1-4281-8e8a-0abf4441723c
be32fcb9-fb77-4da2-93cf-6bd402f28e7d,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead986@example.com,LinkedIn,summer,email,2024-12-27 19:43:20,2024-04-09 12:17:13,0,3a8e1d63-de83-48a0-815e-10568d02c909
33ff1725-e9fc-4ee3-9a41-36eb2d3074e2,713b4916-11b7-44e2-adb2-6f39959206ae,lead987@example.com,Google Ads,summer,organic,2024-02-12 14:36:49,2024-12-19 12:55:34,0,85de18e5-a15d-4656-9d11-d76b9c8a7916
2b980818-92fb-4e05-b5f0-2413ee2e6e8e,f97e321b-ac65-4057-a901-09668427a33d,lead988@example.com,Referral,spring,email,2023-02-14 22:25:33,2023-11-03 09:25:04,0,be007028-e24b-4bfd-a687-f2fe941930f6
8cf2433a-aa25-4719-a9fa-20d50a7f20d8,cd925617-c58a-49c7-83d5-41cb7915836a,lead989@example.com,Google Ads,summer,organic,2023-03-17 15:12:28,2022-09-12 18:53:19,0,b00a5718-be85-4e8f-84a6-4d05fbd7b942
b8df51a7-3334-4803-b970-efbb9609e974,ce373f7b-ea9d-41e8-85b7-a385636a93e7,lead990@example.com,Cold Email,fall,email,2024-07-14 23:10:44,2023-12-12 12:41:03,0,87a91bbb-2340-442f-8626-fdc2d9b23738
edfd5399-47f3-44b1-8ee0-9259e266508c,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead991@example.com,Cold Email,summer,organic,2022-07-05 22:46:28,2023-11-09 12:45:57,0,d0fb8aaf-29be-44a2-812d-dccab08e28d0
45401da7-780f-44c7-b748-d5a9eba18df2,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,lead992@example.com,Google Ads,spring,cpc,2023-10-08 11:22:09,2023-01-15 03:25:33,0,bc1ba9ff-019f-4739-9ed3-d04edafeaedd
93f26763-329c-4374-8f4b-58a6a425e216,b0b30ba9-1373-4d34-b2e3-4950984f2c16,lead993@example.com,Cold Email,spring,organic,2022-01-05 18:36:39,2022-12-19 20:20:02,0,97dcc729-882c-4147-9953-c708c77ea631
a620fccb-391a-4aab-9729-2481d6d322d0,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead994@example.com,Cold Email,fall,cpc,2024-08-22 18:43:27,2022-10-03 10:36:39,0,c2a94889-7959-4943-87a0-c0ed7452980f
f3039f82-84be-4b97-a26b-6b50d461a35b,c133e573-2208-4233-91cd-3d742dfb8915,lead995@example.com,Cold Email,summer,email,2024-11-22 12:44:22,2024-05-13 10:05:55,0,80d2e07c-c2ed-4e5b-bcd8-d643f9a5c526
1600693a-8eb1-47f4-ae75-3be844147a6c,308a661f-1cae-4c0d-a556-c6757629b1dd,lead996@example.com,Referral,spring,cpc,2022-11-28 23:22:45,2022-11-18 06:24:10,0,a760ace9-15f1-4924-a65c-cd4f7352ac9d
ba17b812-2656-419c-ab72-af386972bc6b,5050f307-f787-4047-8d37-2cedc48c3557,lead997@example.com,Referral,summer,organic,2023-09-01 13:55:26,2024-02-19 05:03:55,0,34c5520b-9b18-4c2b-b1c7-dac3bcc95c81
7af22de1-1fbe-491f-adf7-e5316c2a7b80,c133e573-2208-4233-91cd-3d742dfb8915,lead998@example.com,LinkedIn,fall,cpc,2023-07-26 12:29:12,2024-08-04 16:35:33,0,e404d7ae-54c6-4ac9-92d9-a2599f4c0476
dcdcaae6-84df-4aea-9b4d-246e61202c74,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead999@example.com,Referral,fall,cpc,2024-08-05 04:51:09,2023-08-22 15:25:51,0,b7423f21-1aea-437f-9e09-f249afe85659
ec40c530-7125-4a72-b003-f6673f77fabe,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead1000@example.com,Google Ads,spring,organic,2023-06-22 04:04:53,2024-11-11 17:46:51,0,913900c3-4655-4a2d-b611-b98610cff77f
9c13fa42-e020-4291-a324-969bb82ae4e9,23b7c8fc-6b85-4bf8-9e48-748d5f296586,lead1001@example.com,Google Ads,summer,email,2022-07-28 01:08:03,2022-11-13 15:57:12,1,95b72b1b-266f-4869-a283-649eed0abcba
02b45e52-dfef-4f09-b67a-3cf0208b6ca0,382a30ba-7fca-4b36-b4f8-14feb2a55572,lead1002@example.com,Referral,fall,cpc,2022-04-01 00:20:52,2022-11-30 04:46:21,0,404d3564-9a14-4d5d-a35a-5c0736bdabb0
3b8e9e4a-885d-4f51-afdf-35f8e9d8d0df,fda10fd5-4541-4e82-a935-3502434627b7,lead1003@example.com,Google Ads,fall,organic,2022-04-29 10:52:42,2024-01-22 07:51:37,0,38b1e4d6-395b-4857-a844-286dd899bb98
a3fa41d6-e341-482e-82d6-88f38280b990,874057f3-6a95-453d-8573-c217459f7c51,lead1004@example.com,Cold Email,spring,cpc,2023-04-29 11:24:55,2023-09-26 01:02:17,0,a95393a7-3307-4f2d-acfd-9fdc3360c2c7
df3d1554-ad01-4ce2-9432-a91371ba2d34,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1005@example.com,Referral,fall,email,2024-07-26 19:14:49,2022-05-10 09:42:56,0,ab4ba73d-94e9-4701-be02-9f87e909d5bf
4b85fecb-54dc-4034-b017-036d4bc2ccb5,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,lead1006@example.com,LinkedIn,spring,email,2022-04-21 03:48:59,2024-02-25 12:18:12,1,5783fd97-5525-4e21-b3a1-f0167f9cf9b3
626efbde-e8b6-44f7-b6ed-3f6e6c7030fd,382a30ba-7fca-4b36-b4f8-14feb2a55572,lead1007@example.com,LinkedIn,fall,email,2022-07-11 08:14:46,2023-06-07 07:16:58,0,442bd572-69b0-43f9-87e4-9b6dcafc043f
c8f43d6d-a0a1-40a7-b599-7ee19b5607d5,874057f3-6a95-453d-8573-c217459f7c51,lead1008@example.com,Referral,fall,cpc,2024-03-28 01:15:46,2024-09-13 10:30:22,0,df783bec-1930-4460-8ea8-290ab6ca6826
079b329f-7013-48ee-8b1c-dad7198f8010,b0b30ba9-1373-4d34-b2e3-4950984f2c16,lead1009@example.com,Google Ads,spring,organic,2024-09-20 02:24:06,2022-06-27 03:53:42,0,381b6032-afd3-4127-a71c-09f01c132f3f
7ec86054-c9fe-4a59-8dfe-7471c1ee725b,449be6aa-4bbd-4733-b7e2-79353d4d7005,lead1010@example.com,Referral,spring,email,2024-06-12 06:36:19,2024-09-07 09:20:07,0,c2ed2bca-7bb5-4d9c-b3fb-f85461c06251
1a21eb99-749a-47c3-bf5a-7aa7d246c095,a58288c3-b609-4d9e-976f-0788fc350808,lead1011@example.com,Referral,summer,organic,2023-03-22 14:01:39,2024-04-22 11:33:57,0,54ce7c26-119a-45b6-bd09-3a580ff8e4a8
169d99ac-8ad7-46b1-93ff-613c38b90275,81f8b9ca-8346-463f-b3ae-e601e1966c97,lead1012@example.com,LinkedIn,fall,email,2022-06-19 02:27:03,2023-09-18 05:55:54,1,508bc088-1e46-49cb-9d37-ede15a8d793d
7527a25d-0d48-4cc4-8f1e-b2b5fa447f99,ce373f7b-ea9d-41e8-85b7-a385636a93e7,lead1013@example.com,Cold Email,summer,cpc,2024-04-17 15:55:35,2022-10-03 00:16:24,1,4d807cf0-868b-481e-abc9-d10989a8c837
a9c8f1b7-db0a-4ece-8bea-e34f46988ac1,c133e573-2208-4233-91cd-3d742dfb8915,lead1014@example.com,Cold Email,summer,cpc,2023-03-30 23:37:37,2023-09-10 17:26:38,0,9663c88a-14c1-4f07-b0b9-a24c9172601a
5750fdeb-d024-41b4-8554-2da170428ee9,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1015@example.com,Referral,spring,email,2022-12-17 20:04:40,2023-12-08 14:59:56,0,fd9adec9-c923-474e-8066-a82730fb018a
d3ae808b-aa93-40a8-b66a-a170735b24a8,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1016@example.com,LinkedIn,fall,organic,2022-12-26 09:20:05,2022-06-12 17:32:38,0,80da7cac-6fe6-406f-b56b-4edd6f9f0b10
c7dc05ba-d9d7-4773-86a1-35f7523f703e,923fe915-37eb-4281-ba65-655838745c18,lead1017@example.com,LinkedIn,spring,organic,2023-09-09 17:18:44,2023-01-20 23:51:09,0,273e518d-35ce-4928-afdc-6aa88be51a75
e3635e0b-75f5-486a-b3a7-7dc65ff9da90,b0b30ba9-1373-4d34-b2e3-4950984f2c16,lead1018@example.com,Referral,fall,email,2024-04-03 03:40:33,2023-11-06 06:41:06,0,c4b68c68-82e7-42b9-83c4-80eda9ca4928
af39e1de-fb64-4da0-bb41-80a5bb5e6c97,6220054f-7c0d-4f92-8962-9682f69b589b,lead1019@example.com,Referral,spring,cpc,2024-01-12 12:46:54,2024-05-07 17:38:35,0,8471cbf0-ce77-47be-9df0-8cba3bc2f569
fdb243a2-6fc4-4fd3-b5b6-b39f4fc7cf7f,d3b58f8b-c9b8-449d-afa7-046a5607b449,lead1020@example.com,Referral,fall,organic,2023-06-17 18:06:48,2023-04-19 08:08:36,0,0dc64c46-2716-4279-ba51-2f651ad1d519
c2adf711-cb19-4613-a55b-59cd29ee429c,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1021@example.com,Cold Email,summer,organic,2022-02-10 23:22:26,2022-06-18 19:08:40,0,215c9234-91db-4501-a780-d3a569de7da1
3ab15bf6-ee1b-428b-a3d0-2fd11cb4ae9d,6220054f-7c0d-4f92-8962-9682f69b589b,lead1022@example.com,Referral,fall,cpc,2024-06-30 04:25:59,2022-01-02 06:35:22,0,03907d5d-7f9a-4703-b1c9-b892071e5784
0e1617e5-ab9d-47c6-ba77-65f54722e0ea,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead1023@example.com,LinkedIn,fall,organic,2022-08-05 09:14:37,2022-04-26 13:17:45,1,6f231920-591c-4786-8405-beebabea96b1
c78adc9b-b37c-4906-99ae-b6d596ec8a21,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1024@example.com,Referral,spring,email,2023-09-25 16:27:45,2022-10-22 22:56:17,1,6462b347-b8fe-40da-bfe6-38a99a476dd1
885a3927-652e-46ef-b89f-81493c83ab27,92281d5b-28df-4ff1-9663-dc6f0896606d,lead1025@example.com,LinkedIn,fall,cpc,2022-10-30 11:09:47,2022-08-29 20:46:39,0,bd2851b0-1376-4d63-b473-7abf99d3ae6a
45a266b9-d719-4594-9294-98847970085b,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1026@example.com,LinkedIn,fall,email,2022-09-23 00:27:16,2024-10-28 05:09:10,1,e134915c-3564-465d-ac9b-ac45b3f7957d
1b830bbd-1817-4a94-a8cc-d2ed2108ddcf,6220054f-7c0d-4f92-8962-9682f69b589b,lead1027@example.com,Google Ads,fall,cpc,2022-09-02 22:39:56,2024-02-25 19:08:15,0,516e2b98-1fd8-401a-b844-f0ca3327a9f9
f1169b47-51b5-4cfd-ac8c-0a07b124e78b,6220054f-7c0d-4f92-8962-9682f69b589b,lead1028@example.com,LinkedIn,fall,email,2022-12-01 21:36:49,2022-09-01 15:50:22,0,71caa68a-f4a1-42b8-8fad-2c66bb55fa37
831c2aa5-b3b5-4d1d-8568-c275083aecff,986cb746-08a3-4f11-a5bd-6ffb7c73a883,lead1029@example.com,Google Ads,summer,email,2024-07-31 06:30:23,2022-11-09 10:29:11,0,c9ba876d-5a60-40d7-acb9-4062249854fd
57f0e3ff-07fb-4160-83d2-ecd7969edeb1,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,lead1030@example.com,Referral,spring,email,2024-07-24 02:51:58,2022-12-17 11:18:24,0,226c39cc-3a37-4578-a81b-6df5ebfaddc8
a7d9db79-2de0-4bf0-baed-d39bcb2fb20f,382a30ba-7fca-4b36-b4f8-14feb2a55572,lead1031@example.com,Google Ads,fall,organic,2024-02-25 19:33:05,2024-08-03 16:43:56,0,5533a436-bfc9-4bf4-a08a-e026f0f5f60c
d97f3b36-c6aa-4b2c-88d5-a8961acb813b,fda10fd5-4541-4e82-a935-3502434627b7,lead1032@example.com,Cold Email,spring,organic,2022-08-18 17:27:09,2022-08-25 16:11:23,1,d28c6dfc-d3e2-46a6-806b-004e40c417c5
3c9d8b30-060a-48d3-9b28-dcde9f866f3a,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead1033@example.com,Cold Email,summer,email,2022-04-25 04:20:11,2022-06-04 00:33:20,0,5f0eb8a1-fcd3-4f26-98f6-95e6636c75f3
de988456-9c3a-4e11-a745-e6b1c3df18de,308a661f-1cae-4c0d-a556-c6757629b1dd,lead1034@example.com,Cold Email,summer,email,2023-01-09 01:09:25,2024-11-11 12:15:41,0,0927c13d-b2ac-4c33-80c4-8f4856f62f67
044bcf1e-3db6-46e2-be84-e25cc6fb9a91,923fe915-37eb-4281-ba65-655838745c18,lead1035@example.com,Referral,fall,cpc,2023-12-03 01:22:58,2024-04-19 17:41:46,0,58747cc1-0876-403b-8769-999d43ccbc4b
589c62ed-aeb4-45fa-a498-4d4dde8a8aa7,cd925617-c58a-49c7-83d5-41cb7915836a,lead1036@example.com,LinkedIn,spring,organic,2023-03-04 05:28:34,2024-02-29 07:24:30,0,18576e66-f8a3-4745-8bd3-937eb75f2abd
7b3325f0-a448-4ac2-9aed-6b8cebd873c1,ce373f7b-ea9d-41e8-85b7-a385636a93e7,lead1037@example.com,Cold Email,spring,email,2023-06-05 16:50:10,2022-12-14 16:04:59,0,6e4fccd9-aa36-4bea-a09b-78cc5b991cff
e600629f-b901-4a63-845b-f1611b790a4c,7f3e7563-8c1f-4547-a711-9cec2caa5a90,lead1038@example.com,Google Ads,spring,organic,2023-06-09 14:10:13,2023-06-27 15:52:38,0,bcc5f534-46ce-4775-b1e1-7eb7828aac23
a6963281-3732-4081-b362-dcb9c9e127a0,cd925617-c58a-49c7-83d5-41cb7915836a,lead1039@example.com,Referral,summer,cpc,2023-10-12 18:11:52,2022-10-18 05:42:44,0,93e4be04-b87b-4840-a26d-c1b29433a276
82c30dbb-c418-42c7-ab18-39b2479bfa84,c68acfda-6db5-405f-ab3d-9e54547cc5df,lead1040@example.com,Referral,summer,email,2022-04-30 05:14:49,2023-12-18 06:33:16,0,2e6101ca-544b-41d0-89d3-aa743859fbcc
6d1453b4-09c3-4f80-829c-252895db9f83,e64f2851-29a8-4c7e-83c0-58a984a05efd,lead1041@example.com,Google Ads,fall,organic,2022-05-24 06:23:15,2024-07-21 04:51:03,0,f608163d-7db4-4c41-a258-ee88628f55a0
8e728f7a-7529-408f-b094-8044010e1415,923fe915-37eb-4281-ba65-655838745c18,lead1042@example.com,Google Ads,spring,cpc,2023-02-01 08:34:54,2022-04-09 08:01:14,1,1b906c0b-cfce-4147-aa91-6def6659ac0f
564e1100-814e-4843-b80e-8775a51fc187,a58288c3-b609-4d9e-976f-0788fc350808,lead1043@example.com,Referral,spring,email,2022-02-26 16:10:47,2024-03-31 18:30:04,0,6c55295b-6029-4b7d-a6d0-6a8e9ad8e75f
056c4bad-2f65-4dc2-9dad-87f420443705,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,lead1044@example.com,Referral,summer,organic,2024-12-16 07:01:40,2024-01-11 19:01:44,0,3b3a632a-fae0-41de-930d-83886f7178ae
50c56352-6e5e-4623-b72c-ec1b31ddc19b,fda10fd5-4541-4e82-a935-3502434627b7,lead1045@example.com,LinkedIn,fall,cpc,2023-04-02 15:11:24,2023-05-21 10:33:17,0,52e5d2b2-21f1-4fe7-ba8c-a746f9a12b09
7ac899ae-6294-492d-95d5-f7896a7fa867,6465de2a-d171-47cf-8c70-c744338b243d,lead1046@example.com,Referral,fall,cpc,2022-07-22 00:42:24,2024-12-23 21:43:07,0,11f91f7a-3a3a-4ba5-b8b3-b63587f92c54
534eef7a-f965-4801-be67-0dc11fbe811f,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,lead1047@example.com,Google Ads,fall,organic,2024-03-18 07:05:01,2022-01-31 17:37:57,0,150289d0-fca4-40da-99d1-77b3cfe386a9
0f2f1986-04cc-4a7a-81c2-99e821ae2db2,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1048@example.com,Referral,summer,email,2024-04-12 19:26:39,2023-09-23 19:02:13,0,1997b763-3822-4274-9c35-0bb68cb2ba46
57d3198b-2a9a-40e8-92c8-caf2713ff7d6,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1049@example.com,Referral,spring,organic,2023-09-25 15:18:11,2024-01-20 04:38:42,0,fd9adec9-c923-474e-8066-a82730fb018a
70881bf6-d66f-466d-990e-271c09402696,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1050@example.com,Google Ads,fall,cpc,2022-03-08 13:41:30,2024-02-05 20:40:58,1,4aac76ad-4340-4709-8120-43a1eecca9f0
328e7fca-eaf6-4467-956c-96db8b108605,f97e321b-ac65-4057-a901-09668427a33d,lead1051@example.com,LinkedIn,fall,cpc,2023-07-24 20:38:09,2023-08-23 01:48:13,1,3d2879b1-66dd-4fed-990b-e2439617fff8
7b186c88-b5a4-4a44-8b74-3d8ea831521c,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1052@example.com,Referral,spring,email,2024-09-06 09:55:19,2022-05-28 12:48:35,0,e97572f4-3daa-40c7-bdb2-c0be06c206e6
35840134-8ee9-404b-99fd-89f1074c8460,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,lead1053@example.com,Cold Email,fall,organic,2022-02-03 00:24:51,2024-10-07 17:42:54,0,abad647b-1615-4051-9529-f0e6110bfbc4
01c8f4f6-9aea-4328-9d55-b0550a6033e1,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,lead1054@example.com,Cold Email,summer,email,2023-06-09 06:36:24,2022-03-09 11:53:13,0,26b7a613-208d-47e9-97a8-602bb5d044c0
69915f1c-7d6b-46f9-8fa3-818ee33b2a5b,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1055@example.com,Google Ads,fall,email,2023-01-05 04:11:02,2023-10-19 07:38:27,0,ae958b3c-6052-45f7-bbc8-d248d8a1b56b
22507adb-3bdc-4b3d-96cf-18daac4c0940,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1056@example.com,Google Ads,spring,cpc,2024-02-04 21:05:24,2024-09-04 08:23:58,1,8e57d78f-3782-4304-a2c7-b3e8d6318124
18e638b8-cd6c-4d6d-9789-31e4f2ff32e1,23b7c8fc-6b85-4bf8-9e48-748d5f296586,lead1057@example.com,Google Ads,summer,organic,2023-09-07 09:10:48,2023-07-30 03:19:35,0,217aa854-8c57-4112-81af-afddf5ee441a
d7cae5de-0580-4aac-a5d8-fef4eb7b2936,81f8b9ca-8346-463f-b3ae-e601e1966c97,lead1058@example.com,Cold Email,fall,organic,2023-10-28 21:57:29,2024-06-23 02:34:35,0,1609b2e0-a5ca-40c8-88c8-8f52fe6a36d5
33b75748-040c-49eb-b8c0-7a7042c085b1,c133e573-2208-4233-91cd-3d742dfb8915,lead1059@example.com,Google Ads,spring,cpc,2023-11-08 07:48:59,2022-09-17 12:00:23,0,8cea17c4-838f-4827-87db-7569d5739e6d
7f335cf7-9b31-4e7c-9d89-7a10a8d0b592,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,lead1060@example.com,Cold Email,spring,cpc,2022-03-14 00:21:59,2022-01-10 17:54:34,0,2e47aba8-95bd-4976-836a-5e12d2760eb0
37fb098d-9110-428e-9056-cb644226f5f1,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1061@example.com,LinkedIn,spring,organic,2024-03-17 18:22:14,2024-09-13 03:12:38,0,4d05f9c8-af5b-4bb9-bf7c-75c1a5a11484
be4124a7-05fa-4ac9-8658-4131c89261dd,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1062@example.com,Google Ads,spring,email,2024-12-13 14:30:03,2024-04-16 02:31:46,0,842dde50-729b-4228-a5f4-1173b4b9499b
2dac28fb-bd04-4914-a986-63ebb47619e2,d3b58f8b-c9b8-449d-afa7-046a5607b449,lead1063@example.com,Referral,fall,email,2022-05-30 02:35:33,2024-03-22 21:40:49,0,7767a63b-9d0a-479d-be45-56723d1d4c36
